id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCLANPO25N000048057,장소,관광지,23604923,정선달별빛캠핑장,,,60520,캠핑장,5177037022107230208,강원특별자치도,정선군,여량면,유천리,723-1,5177037022,5177037000,517704487311,자개길,31,128.711922,37.5160697,마사071469,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048058,장소,관광지,23604924,캠핑포유야영장,,,60520,캠핑장,4182035021104030208,경기도,가평군,북면,목동리,403-1,4182035021,4182035000,418204448170,싸리재길,66-8,127.5739087,37.8975894,라사064886,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048059,장소,관광지,23604925,별천지캠핑장,,,60520,캠핑장,4884039033103680512,경상남도,남해군,창선면,부윤리,368-2,4884039033,4884039000,488403343045,흥선로,1920,128.0284004,34.8460673,라라483502,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048060,장소,관광지,23604926,어메이징캠프거창,,,60520,캠핑장,4888038025109449728,경상남도,거창군,남하면,대야리,945-5,4888038025,4888038000,,,,127.9973719,35.6417378,라마450385,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048061,장소,관광지,23604927,그린바움캠핑장,,,60520,캠핑장,4167032021102889984,경기도,여주시,흥천면,복대리,289-1,4167032021,4167032000,416703214008,금대울로,203,127.5352225,37.3629465,라사031293,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048062,장소,관광지,23604928,선택적고립캠핑장,,,60520,캠핑장,4182033023110280192,경기도,가평군,상면,행현리,1028,4182033023,4182033000,418204448269,축령로70번길,106,127.3655302,37.7817169,다사881757,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048063,장소,관광지,23604929,잉글랜드캠핑장,,,60520,캠핑장,4182035021103280128,경기도,가평군,북면,목동리,328-1,4182035021,4182035000,418203216010,멱골로,265,127.5748342,37.912974,라사065903,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048064,장소,관광지,23604930,산청프리미엄캠핑장,,,60520,캠핑장,4886025034111089664,경상남도,산청군,산청읍,내리,1109-33,4886025034,4886025000,488604835244,웅석봉로154번길,89-17,127.873372,35.3998653,라마339116,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048065,장소,관광지,23605255,트리하우스,,,60520,캠핑장,4182033023103750144,경기도,가평군,상면,행현리,375-3,4182033023,4182033000,418203216056,수목원로,181-16,127.3639734,37.7621158,다사880736,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048066,장소,관광지,23605300,패밀리파크,,,60520,캠핑장,4790025330100830208,경상북도,예천군,호명읍,산합리,83,4790025330,4790025300,479003354511,다온로,24-1,128.4897008,36.5707979,라바885419,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048067,장소,관광지,23605366,위드펫,,,60520,캠핑장,4783031033104339968,경상북도,고령군,덕곡면,노리,434,4783031033,4783031000,478303018084,덕운로,1043-36,128.1961827,35.8000975,라마629561,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048068,장소,관광지,23605383,A,,,60520,캠핑장,4313041023105930240,충청북도,충주시,산척면,명서리,593,4313041023,4313041000,431303014006,인등로,586-14,128.0195033,37.0702035,라바461969,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048069,장소,관광지,23605385,B,,,60520,캠핑장,4313041023105930240,충청북도,충주시,산척면,명서리,593-3,4313041023,4313041000,431303014006,인등로,584,128.0199866,37.070154,라바462969,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048070,장소,관광지,23605386,C,,,60520,캠핑장,4313041023105930240,충청북도,충주시,산척면,명서리,593-2,4313041023,4313041000,431303014006,인등로,586-16,128.0198686,37.0697557,라바462969,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048071,장소,관광지,23605387,고래불해수욕장야영장,,,60506,야영장,4777037038100580352,경상북도,영덕군,병곡면,병곡리,58-5,4777037038,4777037000,,,,129.4097323,36.5971093,마바708460,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048072,장소,관광지,23605499,사슴농장,,,60516,관광농원/허브마을,4471037031101459968,충청남도,금산군,진산면,두지리,146-1,4471037031,4471037000,447104863735,원골길,26-1,127.3442654,36.1768832,다마859977,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048073,장소,관광지,23605504,약천원,,,60513,일반관광지,4713011300100110336,경상북도,경주시,탑동,,11-3,4713011300,4713057000,471303305050,일정로,18-4,129.2115292,35.8262243,마마546602,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048074,장소,관광지,23605735,버스투어여행사,,,60403,항공사/여행사,2671025321102510080,부산광역시,기장군,장안읍,좌천리,251-1,2671025321,2671025300,267103173096,해맞이로,9,129.2446277,35.3128785,마마586033,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048075,장소,관광지,23606390,굿럭여행사,,,60403,항공사/여행사,4127310100105330176,경기도,안산시단원구,고잔동,,533-3,4127310100,4127353200,412733190009,고잔로,76,126.8348699,37.3188342,다사410246,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048076,장소,관광지,23606454,가평아일렛,,,60520,캠핑장,4182033030102490112,경기도,가평군,상면,원흥리,249-8,4182033030,4182033000,418204448222,원흥길,37-6,127.3257548,37.818015,다사846798,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048077,장소,관광지,23606497,위고고,제천점,,60520,캠핑장,4315031022101210112,충청북도,제천시,금성면,성내리,121-1,4315031022,4315031000,431503239070,청풍호로,1507,128.1802928,37.0330045,라바605929,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048078,장소,관광지,23606728,아고라솔루션,,,60403,항공사/여행사,4677035025113409536,전라남도,고흥군,포두면,길두리,1341-13,4677035025,4677035000,467703289023,우주로,581,127.3397141,34.5726149,다라852198,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048079,장소,관광지,23606888,하늘길여행사,,,60403,항공사/여행사,4812312500100970496,경상남도,창원시성산구,중앙동,,97-2,4812312500,4812352000,481232327003,중앙대로,77,128.67773,35.2222269,마라071925,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048080,장소,관광지,23606888,하늘길여행사,,,60403,항공사/여행사,4812312500100970496,경상남도,창원시성산구,중앙동,,97-2,4812312500,4812352000,481232327003,중앙대로,77,128.67773,35.2222269,마라071925,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048081,장소,관광지,23607347,글램스테이카라반,,,60520,캠핑장,4182034526102960128,경기도,가평군,조종면,마일리,296-9,4182034526,4182034500,418204448198,연인산로474번길,91-82,127.3870002,37.8444802,다사900827,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048082,장소,관광지,23607419,포천탑글램핑장,,,60520,캠핑장,4165025024104470016,경기도,포천시,소흘읍,이곡리,447-1,4165025024,4165025000,416504439042,광릉수목원로874번길,51,127.1425657,37.7808099,다사685757,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048083,장소,관광지,23607693,바이올린글램핑카라반,,,60520,캠핑장,4182025034102660096,경기도,가평군,가평읍,금대리,266,4182025034,4182025000,418203216019,북한강변로,443,127.5396711,37.7672035,라사034741,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048084,장소,관광지,23607707,아이티엔여행사,,,60403,항공사/여행사,1114016600100480000,서울특별시,중구,서소문동,,48-2,1114016600,1114052000,111403005010,서소문로,113,126.9735265,37.5631264,다사535516,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048085,장소,관광지,23608004,덕산수목원,,,60503,휴양림/수목원,4785031036103449600,경상북도,칠곡군,지천면,신리,345-1,4785031036,4785031000,478503322014,신동로,204,128.4943614,35.9547548,라마896735,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048086,장소,관광지,23608107,황금나무여행사,,,60403,항공사/여행사,2623010100102170112,부산광역시,부산진구,양정동,,217,2623010100,2623057000,262302000010,중앙대로,981,129.0741145,35.1773835,마라433880,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048087,장소,관광지,23608153,캠프나인,,,60520,캠핑장,5111034023101989888,강원특별자치도,춘천시,남면,가정리,199-1,5111034023,5111034000,511103218040,충효로,1752,127.5702869,37.7606817,라사061734,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048088,장소,관광지,23608185,태화국제여행사,,,60403,항공사/여행사,1144012000103920000,서울특별시,마포구,서교동,,392-16,1144012000,1144066000,114403113014,양화로,69,126.9157705,37.5512634,다사483503,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048089,장소,관광지,23608185,태화국제여행사,,,60403,항공사/여행사,1144012000103920000,서울특별시,마포구,서교동,,392-16,1144012000,1144066000,114403113014,양화로,69,126.9157705,37.5512634,다사483503,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048090,장소,관광지,23608368,황산관광농원,,,60516,관광농원/허브마을,4420010500106849792,충청남도,아산시,초사동,,685-17,4420010500,4420061000,442003253048,신정로,200-125,126.9734157,36.7377682,다바529600,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048091,장소,관광지,23608585,싱글벙글여행사,,,60403,항공사/여행사,4119210800110589952,경기도,부천시원미구,중동,,1059,4119210800,4119265000,411923185020,신흥로,223,126.7752238,37.5040561,다사359452,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048092,장소,관광지,23609145,진부리마을관리휴양지,,,60520,캠핑장,5182025032101329920,강원특별자치도,고성군,간성읍,진부리,133,5182025032,5182025000,518203013059,진부령로,994,128.363176,38.2965677,라아754332,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048093,장소,관광지,23609173,안동한솔글로벌여행사,,,60403,항공사/여행사,4717012900103440384,경상북도,안동시,운안동,,344-50,4717012900,4717062000,471703307012,단원로,91,128.7139613,36.5714744,마바086422,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048094,장소,관광지,23609188,행복한여행사,,,60403,항공사/여행사,5211114000103700480,전북특별자치도,전주시완산구,효자동1가,,370-1,5211114000,5211171300,521113266008,거마평로,203,127.1146911,35.8103834,다마651571,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048095,장소,관광지,23609227,가로수여행사,,,60403,항공사/여행사,1171010700100989952,서울특별시,송파구,가락동,,99-3,1171010700,1171062000,117102005011,송파대로,260,127.1188616,37.4931358,다사663438,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048096,장소,관광지,23609289,스테이107,,,60520,캠핑장,4672032025106719744,전라남도,곡성군,삼기면,금반리,672-7,4672032025,4672032000,467203000207,곡순로,1120,127.2314305,35.2255483,다라755922,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048097,장소,관광지,23609306,숲속의정원,,,60520,캠핑장,5172031029116470272,강원특별자치도,홍천군,화촌면,구성포리,1647-1,5172031029,5172038000,517204475185,도심리길344번길,8,127.8879173,37.7988209,라사341777,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048098,장소,관광지,23609598,여행으로,,,60403,항공사/여행사,2711010200100190208,대구광역시,중구,동인동2가,,19,2711010200,2711051700,271103007001,국채보상로,643,128.6011439,35.870032,라마994642,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048099,장소,관광지,23610420,에이치스토리,광주지점,,60403,항공사/여행사,4161010300103360000,경기도,광주시,송정동,,336,4161010300,4161052000,416103211027,행정타운로,6-3,127.2565896,37.4270418,다사784364,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048100,장소,관광지,23610473,화우환전여행사,,,60403,항공사/여행사,1156013300107089920,서울특별시,영등포구,대림동,,709-5,1156013300,1156071000,115603118027,대림로,149,126.9000944,37.4942826,다사469440,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048101,장소,관광지,23610479,미도관광여행사,,,60403,항공사/여행사,4148012200114840064,경기도,파주시,와동동,,1484,4148012200,4148055000,414804418987,가람로116번길,107,126.7667252,37.732689,다사353705,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048102,장소,관광지,23610648,숲속야영장수만리캠핑,,,60506,야영장,4679025044200139776,전라남도,화순군,화순읍,수만리,산14,4679025044,4679025000,467903291016,안양산로,616-65,127.0221577,35.0886367,다라564771,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048103,장소,관광지,23610736,덕수궁야간개장,,,60523,지역축제,1114016700100050048,서울특별시,중구,정동,,5-1,1114016700,1114052000,111402005001,세종대로,99,126.9748909,37.5655402,다사536519,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048104,장소,관광지,23610980,별천지마을,,,60518,팜스테이,4873039024112100352,경상남도,함안군,여항면,주동리,1210,4873039024,4873039000,,,,128.423973,35.18267,라라841878,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048105,장소,관광지,23611009,송당곶자왈,,,60513,일반관광지,5011025625103630336,제주특별자치도,제주시,구좌읍,송당리,363,5011025625,5011025600,,,,126.7928485,33.4898306,다다343000,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048106,장소,관광지,23611111,이극증묘,,,60601,궁궐/종묘,4161025329200370176,경기도,광주시,초월읍,지월리,산37-1,4161025329,4161025300,,,,127.2785061,37.4246836,다사804361,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048107,장소,관광지,23611134,씨릉섬출렁다리,,,60513,일반관광지,4831038028104000512,경상남도,거제시,하청면,연구리,400-7,4831038028,4831038000,483103337058,칠천로,235-20,128.6341504,34.9765123,마라035652,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048108,장소,관광지,23611230,돈키쥬쥬,,,60510,동물원,5011012200117810176,제주특별자치도,제주시,노형동,,1781,5011012200,5011066000,501104848055,수목원서길,118,126.4773692,33.466395,다나049976,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048109,장소,관광지,23611621,현대여행사,,,60403,항공사/여행사,1168010600109740032,서울특별시,강남구,대치동,,974,1168010600,1168061000,116804166419,삼성로64길,5,127.06008,37.5012691,다사611447,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048110,장소,관광지,23611804,교통안전,,,60403,항공사/여행사,1165010200102749952,서울특별시,서초구,양재동,,275-1,1165010200,1165065200,116503121022,논현로,83,127.0443761,37.4771703,다사597420,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048111,장소,관광지,23611818,서울승마힐링캠프,,,60520,캠핑장,4115010300100980224,경기도,의정부시,장암동,,98-2,4115010300,4115056100,411504343091,동일로192번길,28-67,127.0621529,37.7057377,다사614674,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048112,장소,관광지,23611873,참새둥지야영장,,,60506,야영장,5121011100107840512,강원특별자치도,속초시,도문동,,784-1,5121011100,5121060000,512103223005,설악산로,239-28,128.579757,38.162926,라아945186,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048113,장소,관광지,23612141,단양별마루캠핑장,,,60520,캠핑장,4380025333104000000,충청북도,단양군,매포읍,삼곡리,400-1,4380025333,4380025300,438004544260,삼곡길,234,128.2562945,37.0744331,라바672975,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048114,장소,관광지,23612906,외옹치마을해수욕장해변야영장,,,60506,야영장,5121011000105900032,강원특별자치도,속초시,대포동,,590,5121011000,5121060000,,,,128.6083767,38.1831036,라아970208,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
KCLANPO25N000048115,장소,관광지,23612929,레오여행사,,,60403,항공사/여행사,2623010700102600192,부산광역시,부산진구,초읍동,,260-48,2623010700,2623055000,262303129024,새싹로,240,129.048322,35.1774906,마라409880,20251027,맵퍼스,KC_495_LLR_ATRCTN_2025,20250822
